FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,pH,Sulphates,Alcohol,Quality,Radius,Scaled_FixedAcidity,Scaled_VolatileAcidity,Scaled_CitricAcid,Scaled_ResidualSugar,Scaled_Chlorides,Scaled_FreeSulfurDioxide,Scaled_TotalSulfurDioxide,Scaled_Density,Scaled_pH,Scaled_Sulphates,Scaled_Alcohol,Scaled_Quality
6.7,0.42,0.39,12.1,0.04,61,248,0.99794,3.31,0.58,9.7,5,1,670,420,390,1210,400,610,2480,997.94,331,58,970,500
6.5,0.33,0.28,6.1,0.018,41,103,0.99122,3.24,0.32,12.2,6,1,650,330,280,610,180,410,1030,991.22,324,32,1220,600
6.9,0.33,0.31,7.7,0.04,29,135,0.99226,3.11,0.57,12.3,5,1,690,330,310,770,400,290,1350,992.26,311,57,1230,500
6.5,0.33,0.28,6.1,0.018,41,103,0.99122,3.24,0.32,12.2,6,1,650,330,280,610,180,410,1030,991.22,324,32,1220,600
6.3,0.15,0.3,1.4,0.022,38,100,0.99099,3.42,0.57,11.4,7,1,630,150,300,140,220,380,1000,990.99,342,57,1140,700
6.5,0.32,0.45,7.7,0.022,31,97,0.99134,3.2,0.7,12.7,7,1,650,320,450,770,220,310,970,991.34,320,70,1270,700
6.7,0.42,0.39,12.1,0.04,61,248,0.99794,3.31,0.58,9.7,5,1,670,420,390,1210,400,610,2480,997.94,331,58,970,500
7.4,0.25,0.29,6.8,0.02,31,113,0.99338,3.13,0.29,10.8,6,1,740,250,290,680,200,310,1130,993.38,313,29,1080,600
7.6,0.27,0.3,9.2,0.018,23,96,0.9938,3.08,0.29,11,6,1,760,270,300,920,180,230,960,993.8,308,29,1100,600
6.4,0.27,0.45,8.3,0.05,52,196,0.9955,3.18,0.48,9.5,5,1,640,270,450,830,500,520,1960,995.5,318,48,950,500
6.5,0.25,0.27,17.4,0.064,29,140,0.99776,3.2,0.49,10.1,6,1,650,250,270,1740,640,290,1400,997.76,320,49,1010,600
5.6,0.19,0.31,2.7,0.027,11,100,0.98964,3.46,0.4,13.2,7,1,560,190,310,270,270,110,1000,989.64,346,40,1320,700
7.4,0.29,0.48,12.8,0.037,61.5,182,0.99808,3.02,0.34,8.8,5,1,740,290,480,1280,370,615,1820,998.08,302,34,880,500
6.4,0.34,0.44,8.2,0.043,54,201,0.99551,3.18,0.48,9.5,5,1,640,340,440,820,430,540,2010,995.51,318,48,950,500
6.6,0.27,0.52,8.1,0.044,53,202,0.99548,3.18,0.48,9.5,5,1,660,270,520,810,440,530,2020,995.48,318,48,950,500
6.6,0.26,0.52,8.2,0.047,52,191,0.99541,3.16,0.47,9.5,6,1,660,260,520,820,470,520,1910,995.41,316,47,950,600
6.4,0.27,0.45,8.3,0.05,52,196,0.9955,3.18,0.48,9.5,5,1,640,270,450,830,500,520,1960,995.5,318,48,950,500
6.5,0.26,0.5,8,0.051,46,197,0.99536,3.18,0.47,9.5,5,1,650,260,500,800,510,460,1970,995.36,318,47,950,500
6.8,0.25,0.3,11.8,0.043,53,133,0.99524,3.03,0.58,10.4,6,1,680,250,300,1180,430,530,1330,995.24,303,58,1040,600
6.3,0.32,0.26,12,0.049,63,170,0.9961,3.14,0.55,9.9,6,1,630,320,260,1200,490,630,1700,996.1,314,55,990,600
5.5,0.24,0.45,1.7,0.046,22,113,0.99224,3.22,0.48,10,5,1,550,240,450,170,460,220,1130,992.24,322,48,1000,500
6.5,0.25,0.27,17.4,0.064,29,140,0.99776,3.2,0.49,10.1,6,1,650,250,270,1740,640,290,1400,997.76,320,49,1010,600
6.6,0.13,0.29,13.9,0.056,33,95,0.99702,3.17,0.39,9.4,6,1,660,130,290,1390,560,330,950,997.02,317,39,940,600
7,0.39,0.21,10.7,0.098,13,91,0.99657,3.03,0.47,9.3,5,1,700,390,210,1070,980,130,910,996.57,303,47,930,500
7.9,0.21,0.39,2,0.057,21,138,0.99176,3.05,0.52,10.9,5,1,790,210,390,200,570,210,1380,991.76,305,52,1090,500
7,0.3,0.28,2.2,0.042,21,177,0.99166,3.2,0.57,11.4,5,1,700,300,280,220,420,210,1770,991.66,320,57,1140,500
8.1,0.2,0.3,1.3,0.036,7,49,0.99242,2.99,0.73,10.3,5,1,810,200,300,130,360,70,490,992.42,299,73,1030,500
8.3,0.18,0.3,1.1,0.033,20,57,0.99109,3.02,0.51,11,6,1,830,180,300,110,330,200,570,991.09,302,51,1100,600
7.9,0.21,0.39,2,0.057,21,138,0.99176,3.05,0.52,10.9,5,1,790,210,390,200,570,210,1380,991.76,305,52,1090,500
7.2,0.17,0.34,6.4,0.042,16,111,0.99278,2.99,0.4,10.8,6,1,720,170,340,640,420,160,1110,992.78,299,40,1080,600
8.1,0.2,0.3,1.3,0.036,7,49,0.99242,2.99,0.73,10.3,5,1,810,200,300,130,360,70,490,992.42,299,73,1030,500
8.3,0.18,0.3,1.1,0.033,20,57,0.99109,3.02,0.51,11,6,1,830,180,300,110,330,200,570,991.09,302,51,1100,600
7,0.39,0.21,10.7,0.098,13,91,0.99657,3.03,0.47,9.3,5,1,700,390,210,1070,980,130,910,996.57,303,47,930,500
6.8,0.21,0.62,6.4,0.041,7,113,0.99358,2.96,0.59,10.2,5,1,680,210,620,640,410,70,1130,993.58,296,59,1020,500
6.9,0.21,0.62,6.3,0.042,7,109,0.99358,2.96,0.59,10.2,6,1,690,210,620,630,420,70,1090,993.58,296,59,1020,600
7.2,0.17,0.34,6.4,0.042,16,111,0.99278,2.99,0.4,10.8,6,1,720,170,340,640,420,160,1110,992.78,299,40,1080,600
6.8,0.26,0.34,15.1,0.06,42,162,0.99705,3.24,0.52,10.5,3,1,680,260,340,1510,600,420,1620,997.05,324,52,1050,300
7.2,0.28,0.38,2,0.052,23,156,0.9912,3.13,0.52,11.1,5,1,720,280,380,200,520,230,1560,991.2,313,52,1110,500
7.9,0.21,0.39,2,0.057,21,138,0.99176,3.05,0.52,10.9,5,1,790,210,390,200,570,210,1380,991.76,305,52,1090,500
7,0.3,0.28,2.2,0.042,21,177,0.99166,3.2,0.57,11.4,5,1,700,300,280,220,420,210,1770,991.66,320,57,1140,500
7.4,0.34,0.28,12.1,0.049,31,149,0.99677,3.22,0.49,10.3,5,1,740,340,280,1210,490,310,1490,996.77,322,49,1030,500
6.3,0.43,0.32,8.8,0.042,18,106,0.99172,3.28,0.33,12.9,7,1,630,430,320,880,420,180,1060,991.72,328,33,1290,700
6.8,0.41,0.3,8.8,0.045,28,131,0.9953,3.12,0.59,9.9,5,1,680,410,300,880,450,280,1310,995.3,312,59,990,500
6.3,0.4,0.24,5.1,0.036,43,131,0.99186,3.24,0.44,11.3,6,1,630,400,240,510,360,430,1310,991.86,324,44,1130,600
5.1,0.35,0.26,6.8,0.034,36,120,0.99188,3.38,0.4,11.5,6,1,510,350,260,680,340,360,1200,991.88,338,40,1150,600
5.1,0.35,0.26,6.8,0.034,36,120,0.99188,3.38,0.4,11.5,6,1,510,350,260,680,340,360,1200,991.88,338,40,1150,600
6.3,0.3,0.2,3.7,0.039,34,132,0.99158,3,0.38,10.7,5,1,630,300,200,370,390,340,1320,991.58,300,38,1070,500
6.9,0.28,0.28,12.2,0.042,52,139,0.99522,3.03,0.56,10.4,6,1,690,280,280,1220,420,520,1390,995.22,303,56,1040,600
7,0.33,0.28,5.7,0.033,39,204,0.99176,3.17,0.64,12.5,6,1,700,330,280,570,330,390,2040,991.76,317,64,1250,600
6.7,0.26,0.49,8.1,0.052,48,197,0.99558,3.19,0.48,9.5,5,1,670,260,490,810,520,480,1970,995.58,319,48,950,500
7.3,0.24,0.3,2.5,0.042,31,104,0.9911,3.05,0.56,11.3,7,1,730,240,300,250,420,310,1040,991.1,305,56,1130,700
6.7,0.46,0.21,4,0.034,12,88,0.99016,3.26,0.54,13,6,1,670,460,210,400,340,120,880,990.16,326,54,1300,600
5.1,0.35,0.26,6.8,0.034,36,120,0.99188,3.38,0.4,11.5,6,1,510,350,260,680,340,360,1200,991.88,338,40,1150,600
5.1,0.23,0.18,1,0.053,13,99,0.98956,3.22,0.39,11.5,5,1,510,230,180,100,530,130,990,989.56,322,39,1150,500
6.3,0.4,0.24,5.1,0.036,43,131,0.99186,3.24,0.44,11.3,6,1,630,400,240,510,360,430,1310,991.86,324,44,1130,600
7.1,0.44,0.23,5.8,0.035,24,100,0.99062,3.15,0.57,13.2,7,1,710,440,230,580,350,240,1000,990.62,315,57,1320,700
4.8,0.26,0.23,10.6,0.034,23,111,0.99274,3.46,0.28,11.5,7,1,480,260,230,1060,340,230,1110,992.74,346,28,1150,700
6.8,0.31,0.19,3.5,0.086,30,130,0.993,2.83,0.44,9.6,5,1,680,310,190,350,860,300,1300,993,283,44,960,500
6.8,0.31,0.19,3.5,0.086,30,130,0.993,2.83,0.44,9.6,5,1,680,310,190,350,860,300,1300,993,283,44,960,500
7,0.15,0.29,16.4,0.058,45,110,0.9978,3.15,0.37,9.7,6,1,700,150,290,1640,580,450,1100,997.8,315,37,970,600
6.5,0.41,0.22,4.8,0.052,49,142,0.9946,3.14,0.62,9.2,5,1,650,410,220,480,520,490,1420,994.6,314,62,920,500
6.2,0.31,0.23,3.3,0.052,34,113,0.99429,3.16,0.48,8.4,5,1,620,310,230,330,520,340,1130,994.29,316,48,840,500
8,0.27,0.33,1.2,0.05,41,103,0.99002,3,0.45,12.4,6,1,800,270,330,120,500,410,1030,990.02,300,45,1240,600
8,0.27,0.33,1.2,0.05,41,103,0.99002,3,0.45,12.4,6,1,800,270,330,120,500,410,1030,990.02,300,45,1240,600
6.5,0.41,0.22,4.8,0.052,49,142,0.9946,3.14,0.62,9.2,5,1,650,410,220,480,520,490,1420,994.6,314,62,920,500
6.2,0.31,0.23,3.3,0.052,34,113,0.99429,3.16,0.48,8.4,5,1,620,310,230,330,520,340,1130,994.29,316,48,840,500
6.7,0.37,0.25,2.5,0.028,24,84,0.9909,3.14,0.36,11.7,6,1,670,370,250,250,280,240,840,990.9,314,36,1170,600
6.6,0.21,0.5,8.7,0.036,41,191,0.99294,2.96,0.56,11,6,1,660,210,500,870,360,410,1910,992.94,296,56,1100,600
7.5,0.26,0.31,1.6,0.032,36,109,0.99044,2.97,0.43,11.9,6,1,750,260,310,160,320,360,1090,990.44,297,43,1190,600
7.5,0.34,0.28,4,0.028,46,100,0.98958,3.2,0.5,13.2,7,1,750,340,280,400,280,460,1000,989.58,320,50,1320,700
6.7,0.37,0.25,2.5,0.028,24,84,0.9909,3.14,0.36,11.7,6,1,670,370,250,250,280,240,840,990.9,314,36,1170,600
6.4,0.32,0.23,16.2,0.055,36,176,0.9986,3.26,0.54,9.1,5,1,640,320,230,1620,550,360,1760,998.6,326,54,910,500
6.7,0.24,0.32,9,0.023,20,109,0.99262,3.34,0.35,12.6,6,1,670,240,320,900,230,200,1090,992.62,334,35,1260,600
6.4,0.32,0.23,16.2,0.055,36,176,0.9986,3.26,0.54,9.1,5,1,640,320,230,1620,550,360,1760,998.6,326,54,910,500
7.1,0.39,0.79,1.4,0.194,23,90,0.99212,3.17,0.46,10.5,6,1,710,390,790,140,1940,230,900,992.12,317,46,1050,600
8.2,0.31,0.43,7,0.047,18,87,0.99628,3.23,0.64,10.6,5,1,820,310,430,700,470,180,870,996.28,323,64,1060,500
6.7,0.24,0.32,9,0.023,20,109,0.99262,3.34,0.35,12.6,6,1,670,240,320,900,230,200,1090,992.62,334,35,1260,600
5.9,0.17,0.29,3.1,0.03,32,123,0.98913,3.41,0.33,13.7,7,1,590,170,290,310,300,320,1230,989.13,341,33,1370,700
5.9,0.2,0.23,1.5,0.037,38,93,0.99021,3.36,0.49,12,6,1,590,200,230,150,370,380,930,990.21,336,49,1200,600
6.6,0.32,0.26,4.6,0.031,26,120,0.99198,3.4,0.73,12.5,7,1,660,320,260,460,310,260,1200,991.98,340,73,1250,700
5.9,0.12,0.27,4.8,0.03,40,110,0.99226,3.55,0.68,12.1,6,1,590,120,270,480,300,400,1100,992.26,355,68,1210,600
5.9,0.18,0.29,4.6,0.032,68,137,0.99159,3.21,0.38,11.3,6,1,590,180,290,460,320,680,1370,991.59,321,38,1130,600
5.9,0.2,0.23,1.5,0.037,38,93,0.99021,3.36,0.49,12,6,1,590,200,230,150,370,380,930,990.21,336,49,1200,600
5.4,0.17,0.27,2.7,0.049,28,104,0.99224,3.46,0.55,10.3,6,1,540,170,270,270,490,280,1040,992.24,346,55,1030,600
6.1,0.21,0.3,6.3,0.039,47,136,0.99068,3.27,0.31,12.7,6,1,610,210,300,630,390,470,1360,990.68,327,31,1270,600
7.3,0.25,0.26,7.2,0.048,52,207,0.99587,3.12,0.37,9.2,5,1,730,250,260,720,480,520,2070,995.87,312,37,920,500
7.3,0.25,0.26,7.2,0.048,52,207,0.99587,3.12,0.37,9.2,5,1,730,250,260,720,480,520,2070,995.87,312,37,920,500
6.2,0.22,0.3,12.4,0.054,108,152,0.99728,3.1,0.47,9.5,6,1,620,220,300,1240,540,1080,1520,997.28,310,47,950,600
6.5,0.27,0.19,6.6,0.045,98,175,0.99364,3.16,0.34,10.1,6,1,650,270,190,660,450,980,1750,993.64,316,34,1010,600
6.5,0.27,0.19,6.6,0.045,98,175,0.99364,3.16,0.34,10.1,6,1,650,270,190,660,450,980,1750,993.64,316,34,1010,600
6.6,0.39,0.22,4,0.038,17,98,0.99018,3.25,0.53,13,7,1,660,390,220,400,380,170,980,990.18,325,53,1300,700
6,0.31,0.38,4.8,0.04,41,101,0.98968,3.24,0.56,13.1,6,1,600,310,380,480,400,410,1010,989.68,324,56,1310,600
8.4,0.23,0.32,1.3,0.048,59,113,0.99178,3.1,0.55,11,6,1,840,230,320,130,480,590,1130,991.78,310,55,1100,600
7.3,0.25,0.26,7.2,0.048,52,207,0.99587,3.12,0.37,9.2,5,1,730,250,260,720,480,520,2070,995.87,312,37,920,500
6,0.22,0.25,11.1,0.056,112,177,0.9961,3.08,0.36,9.4,6,1,600,220,250,1110,560,1120,1770,996.1,308,36,940,600
6.2,0.22,0.3,12.4,0.054,108,152,0.99728,3.1,0.47,9.5,6,1,620,220,300,1240,540,1080,1520,997.28,310,47,950,600
6.1,0.23,0.27,9.8,0.055,74,134,0.99534,3.16,0.4,10.2,6,1,610,230,270,980,550,740,1340,995.34,316,40,1020,600
6.5,0.27,0.19,6.6,0.045,98,175,0.99364,3.16,0.34,10.1,6,1,650,270,190,660,450,980,1750,993.64,316,34,1010,600
7.3,0.36,0.54,13.3,0.054,63,193,0.99864,3.06,0.49,8.6,4,1,730,360,540,1330,540,630,1930,998.64,306,49,860,400
7.6,0.37,0.51,11.7,0.094,58,181,0.99776,2.91,0.51,9,5,1,760,370,510,1170,940,580,1810,997.76,291,51,900,500
6.7,0.26,0.51,8,0.062,50,194,0.99545,3.13,0.5,9.6,5,1,670,260,510,800,620,500,1940,995.45,313,50,960,500
7.4,0.22,0.27,1.6,0.057,45,98,0.99299,3.29,0.44,9.9,7,1,740,220,270,160,570,450,980,992.99,329,44,990,700
6.1,0.22,0.28,16.55,0.059,54,135,0.99665,3.2,0.38,10.5,5,1,610,220,280,1655,590,540,1350,996.65,320,38,1050,500
7.1,0.28,0.31,1.5,0.053,20,98,0.99069,3.15,0.5,11.4,5,1,710,280,310,150,530,200,980,990.69,315,50,1140,500
6.5,0.35,0.31,10.2,0.069,58,170,0.99692,3.18,0.49,9.4,5,1,650,350,310,1020,690,580,1700,996.92,318,49,940,500
6.8,0.73,0.2,6.6,0.054,25,65,0.99324,3.12,0.28,11.1,4,1,680,730,200,660,540,250,650,993.24,312,28,1110,400
6,0.28,0.24,17.8,0.047,42,111,0.99896,3.1,0.45,8.9,6,1,600,280,240,1780,470,420,1110,998.96,310,45,890,600
6,0.28,0.24,17.8,0.047,42,111,0.99896,3.1,0.45,8.9,6,1,600,280,240,1780,470,420,1110,998.96,310,45,890,600
7.1,0.2,0.37,1.5,0.049,28,129,0.99226,3.15,0.52,10.8,5,1,710,200,370,150,490,280,1290,992.26,315,52,1080,500
6.8,0.33,0.31,7.4,0.045,34,143,0.99226,3.06,0.55,12.2,6,1,680,330,310,740,450,340,1430,992.26,306,55,1220,600
6,0.28,0.24,17.8,0.047,42,111,0.99896,3.1,0.45,8.9,6,1,600,280,240,1780,470,420,1110,998.96,310,45,890,600
7.2,0.24,0.36,2,0.029,21,63,0.99076,3.13,0.63,12.5,6,1,720,240,360,200,290,210,630,990.76,313,63,1250,600
6.8,0.33,0.31,7.4,0.045,34,143,0.99226,3.06,0.55,12.2,6,1,680,330,310,740,450,340,1430,992.26,306,55,1220,600
7.2,0.24,0.36,2,0.029,21,63,0.99076,3.13,0.63,12.5,6,1,720,240,360,200,290,210,630,990.76,313,63,1250,600
6,0.28,0.24,17.8,0.047,42,111,0.99896,3.1,0.45,8.9,6,1,600,280,240,1780,470,420,1110,998.96,310,45,890,600
6.2,0.27,0.26,12.1,0.046,43,127,0.9951,3.16,0.37,10.8,6,1,620,270,260,1210,460,430,1270,995.1,316,37,1080,600
6.4,0.38,0.26,8.2,0.043,28,98,0.99234,2.99,0.31,11.4,6,1,640,380,260,820,430,280,980,992.34,299,31,1140,600
7.1,0.2,0.37,1.5,0.049,28,129,0.99226,3.15,0.52,10.8,5,1,710,200,370,150,490,280,1290,992.26,315,52,1080,500
6,0.21,0.3,8.7,0.036,47,127,0.99368,3.18,0.39,10.6,5,1,600,210,300,870,360,470,1270,993.68,318,39,1060,500
7,0.34,0.1,3.5,0.044,17,63,0.9937,3.01,0.39,9.2,5,1,700,340,100,350,440,170,630,993.7,301,39,920,500
5.9,0.435,0.16,6.4,0.031,21,134,0.99151,3.24,0.46,12.2,6,1,590,435,160,640,310,210,1340,991.51,324,46,1220,600
7,0.25,0.33,2.1,0.021,17,76,0.99021,3.26,0.45,12.3,6,1,700,250,330,210,210,170,760,990.21,326,45,1230,600
6.7,0.26,0.29,7.7,0.038,40,179,0.99479,3.23,0.56,10.4,6,1,670,260,290,770,380,400,1790,994.79,323,56,1040,600
7,0.24,0.3,12.3,0.035,72,172,0.9954,2.99,0.57,10.4,6,1,700,240,300,1230,350,720,1720,995.4,299,57,1040,600
8.5,0.23,0.34,1.3,0.035,54,110,0.99176,3.07,0.55,11,7,1,850,230,340,130,350,540,1100,991.76,307,55,1100,700
6,0.21,0.3,8.7,0.036,47,127,0.99368,3.18,0.39,10.6,5,1,600,210,300,870,360,470,1270,993.68,318,39,1060,500
7,0.34,0.1,3.5,0.044,17,63,0.9937,3.01,0.39,9.2,5,1,700,340,100,350,440,170,630,993.7,301,39,920,500
4.8,0.65,0.12,1.1,0.013,4,10,0.99246,3.32,0.36,13.5,4,1,480,650,120,110,130,40,100,992.46,332,36,1350,400
6.1,0.22,0.38,2.8,0.144,12,65,0.9908,2.95,0.64,11.4,6,1,610,220,380,280,1440,120,650,990.8,295,64,1140,600
5.8,0.27,0.26,3.5,0.071,26,69,0.98994,3.1,0.38,11.5,6,1,580,270,260,350,710,260,690,989.94,310,38,1150,600
5,0.455,0.18,1.9,0.036,33,106,0.98746,3.21,0.83,14,7,1,500,455,180,190,360,330,1060,987.46,321,83,1400,700
6.5,0.33,0.3,3.8,0.036,34,88,0.99028,3.25,0.63,12.5,7,1,650,330,300,380,360,340,880,990.28,325,63,1250,700
6.5,0.33,0.3,3.8,0.036,34,88,0.99028,3.25,0.63,12.5,7,1,650,330,300,380,360,340,880,990.28,325,63,1250,700
6.7,0.31,0.3,2.4,0.038,30,83,0.98867,3.09,0.36,12.8,7,1,670,310,300,240,380,300,830,988.67,309,36,1280,700
6.2,0.39,0.24,4.8,0.037,45,138,0.99174,3.23,0.43,11.2,7,1,620,390,240,480,370,450,1380,991.74,323,43,1120,700
6.2,0.39,0.24,4.8,0.037,45,138,0.99174,3.23,0.43,11.2,7,1,620,390,240,480,370,450,1380,991.74,323,43,1120,700
7.1,0.37,0.3,6.2,0.04,49,139,0.99021,3.17,0.27,13.6,6,1,710,370,300,620,400,490,1390,990.21,317,27,1360,600
7.2,0.23,0.82,1.3,0.149,70,109,0.99304,2.93,0.42,9.2,6,1,720,230,820,130,1490,700,1090,993.04,293,42,920,600
6.5,0.33,0.3,3.8,0.036,34,88,0.99028,3.25,0.63,12.5,7,1,650,330,300,380,360,340,880,990.28,325,63,1250,700
7.2,0.25,0.32,1.5,0.054,24,105,0.99154,3.17,0.48,11.1,6,1,720,250,320,150,540,240,1050,991.54,317,48,1110,600
6.2,0.39,0.24,4.8,0.037,45,138,0.99174,3.23,0.43,11.2,7,1,620,390,240,480,370,450,1380,991.74,323,43,1120,700
4.7,0.455,0.18,1.9,0.036,33,106,0.98746,3.21,0.83,14,7,1,470,455,180,190,360,330,1060,987.46,321,83,1400,700
7.1,0.37,0.3,6.2,0.04,49,139,0.99021,3.17,0.27,13.6,6,1,710,370,300,620,400,490,1390,990.21,317,27,1360,600
6.2,0.28,0.51,7.9,0.056,49,206,0.9956,3.18,0.52,9.4,5,1,620,280,510,790,560,490,2060,995.6,318,52,940,500
6.4,0.35,0.28,1.6,0.037,31,113,0.98779,3.12,0.4,14.2,7,1,640,350,280,160,370,310,1130,987.79,312,40,1420,700
6.6,0.31,0.28,1.4,0.035,28,107,0.98836,3,0.4,13.2,6,1,660,310,280,140,350,280,1070,988.36,300,40,1320,600
7.4,0.25,0.37,2.6,0.05,24,132,0.99138,3.04,0.53,11.2,6,1,740,250,370,260,500,240,1320,991.38,304,53,1120,600
7.3,0.36,0.34,14.8,0.057,46,173,0.99751,3.14,0.57,10.2,5,1,730,360,340,1480,570,460,1730,997.51,314,57,1020,500
6.7,0.31,0.3,2.4,0.038,30,83,0.98867,3.09,0.36,12.8,7,1,670,310,300,240,380,300,830,988.67,309,36,1280,700
8.6,0.31,0.3,0.9,0.045,16,109,0.99249,2.95,0.39,10.1,5,1,860,310,300,90,450,160,1090,992.49,295,39,1010,500
8.6,0.31,0.3,0.9,0.045,16,109,0.99249,2.95,0.39,10.1,5,1,860,310,300,90,450,160,1090,992.49,295,39,1010,500
8.6,0.22,0.33,1.2,0.031,38,95,0.99239,2.83,0.31,10.3,5,1,860,220,330,120,310,380,950,992.39,283,31,1030,500
6.9,0.14,0.29,9.9,0.056,30,91,0.99512,3.19,0.33,9.9,6,1,690,140,290,990,560,300,910,995.12,319,33,990,600
6.5,0.22,0.31,3.9,0.046,17,106,0.99098,3.15,0.31,11.5,5,1,650,220,310,390,460,170,1060,990.98,315,31,1150,500
6.6,0.32,0.47,15.6,0.063,27,173,0.99872,3.18,0.56,9,5,1,660,320,470,1560,630,270,1730,998.72,318,56,900,500
6.6,0.32,0.47,15.6,0.063,27,173,0.99872,3.18,0.56,9,5,1,660,320,470,1560,630,270,1730,998.72,318,56,900,500
6.1,0.28,0.26,1.5,0.03,25,101,0.98894,3.03,0.41,12.1,6,1,610,280,260,150,300,250,1010,988.94,303,41,1210,600
6.2,0.3,0.28,1.6,0.036,28,106,0.988245,3.14,0.41,13.3,6,1,620,300,280,160,360,280,1060,988.245,314,41,1330,600
6.9,0.22,0.28,7.8,0.05,43,116,0.99326,3.22,0.6,11.5,8,1,690,220,280,780,500,430,1160,993.26,322,60,1150,800
8.7,0.31,0.21,5.6,0.039,28,67,0.99328,2.96,0.52,11,4,1,870,310,210,560,390,280,670,993.28,296,52,1100,400
7.3,0.27,0.3,1.3,0.04,26,84,0.99222,3.28,0.53,10.7,6,1,730,270,300,130,400,260,840,992.22,328,53,1070,600
7,0.46,0.2,16.7,0.046,50,184,0.99898,3.08,0.56,9.4,5,1,700,460,200,1670,460,500,1840,998.98,308,56,940,500
5.7,0.23,0.25,7.95,0.042,16,108,0.99486,3.44,0.61,10.3,6,1,570,230,250,795,420,160,1080,994.86,344,61,1030,600
6.5,0.36,0.36,6.7,0.185,51.5,151,0.99528,3.17,0.42,9.3,5,1,650,360,360,670,1850,515,1510,995.28,317,42,930,500
8.2,0.18,0.38,1.1,0.04,41,92,0.99062,2.88,0.6,12,6,1,820,180,380,110,400,410,920,990.62,288,60,1200,600
6.2,0.27,0.32,6.3,0.048,47,159,0.99282,3.21,0.6,11,6,1,620,270,320,630,480,470,1590,992.82,321,60,1100,600
6.9,0.4,0.37,8.9,0.053,36,148,0.996,3.16,0.5,9.3,5,1,690,400,370,890,530,360,1480,996,316,50,930,500
4.9,0.345,0.34,1,0.068,32,143,0.99138,3.24,0.4,10.1,5,1,490,345,340,100,680,320,1430,991.38,324,40,1010,500
7.2,0.23,0.39,1.5,0.053,26,106,0.99166,3.18,0.47,11.1,6,1,720,230,390,150,530,260,1060,991.66,318,47,1110,600
6.4,0.2,0.15,6.6,0.046,26,113,0.99408,2.99,0.58,9.9,6,1,640,200,150,660,460,260,1130,994.08,299,58,990,600
6.1,0.27,0.32,6.2,0.048,47,161,0.99281,3.22,0.6,11,6,1,610,270,320,620,480,470,1610,992.81,322,60,1100,600
6.2,0.27,0.32,6.3,0.048,47,159,0.99282,3.21,0.6,11,6,1,620,270,320,630,480,470,1590,992.82,321,60,1100,600
6,0.3,0.33,2.1,0.042,31,127,0.98964,3.32,0.42,12.5,6,1,600,300,330,210,420,310,1270,989.64,332,42,1250,600
6.1,0.3,0.32,2.2,0.042,41,142,0.98952,3.31,0.44,12.7,7,1,610,300,320,220,420,410,1420,989.52,331,44,1270,700
5.7,0.14,0.3,5.4,0.045,26,105,0.99469,3.32,0.45,9.3,5,1,570,140,300,540,450,260,1050,994.69,332,45,930,500
6.9,0.4,0.37,8.9,0.053,36,148,0.996,3.16,0.5,9.3,5,1,690,400,370,890,530,360,1480,996,316,50,930,500
4.9,0.345,0.34,1,0.068,32,143,0.99138,3.24,0.4,10.1,5,1,490,345,340,100,680,320,1430,991.38,324,40,1010,500
6.3,0.33,0.2,17.9,0.066,36,161,0.9991,3.14,0.51,8.8,5,1,630,330,200,1790,660,360,1610,999.1,314,51,880,500
7,0.16,0.3,2.6,0.043,34,90,0.99047,2.88,0.47,11.2,6,1,700,160,300,260,430,340,900,990.47,288,47,1120,600
8.4,0.22,0.3,1.3,0.038,45,122,0.99178,3.13,0.54,10.8,7,1,840,220,300,130,380,450,1220,991.78,313,54,1080,700
6.3,0.33,0.2,17.9,0.066,36,161,0.9991,3.14,0.51,8.8,5,1,630,330,200,1790,660,360,1610,999.1,314,51,880,500
7,0.16,0.3,2.6,0.043,34,90,0.99047,2.88,0.47,11.2,6,1,700,160,300,260,430,340,900,990.47,288,47,1120,600
5.4,0.24,0.18,2.3,0.05,22,145,0.99207,3.24,0.46,10.3,5,1,540,240,180,230,500,220,1450,992.07,324,46,1030,500
7.7,0.31,0.36,4.3,0.026,15,87,0.99152,3.11,0.48,12,5,1,770,310,360,430,260,150,870,991.52,311,48,1200,500
5.6,0.185,0.19,7.1,0.048,36,110,0.99438,3.26,0.41,9.5,6,1,560,185,190,710,480,360,1100,994.38,326,41,950,600
5.6,0.185,0.19,7.1,0.048,36,110,0.99438,3.26,0.41,9.5,6,1,560,185,190,710,480,360,1100,994.38,326,41,950,600
6.6,0.43,0.24,11.9,0.04,54,159,0.99622,3.14,0.54,9.8,6,1,660,430,240,1190,400,540,1590,996.22,314,54,980,600
7.6,0.39,0.46,11.7,0.084,55,170,0.99773,2.91,0.51,9,5,1,760,390,460,1170,840,550,1700,997.73,291,51,900,500
7.2,0.58,0.27,5.8,0.032,40,118,0.99088,3.17,0.53,13,7,1,720,580,270,580,320,400,1180,990.88,317,53,1300,700
6,0.34,0.32,3.8,0.044,13,116,0.99108,3.39,0.44,11.8,7,1,600,340,320,380,440,130,1160,991.08,339,44,1180,700
7.5,0.35,0.48,12.4,0.056,61,176.5,0.99803,2.97,0.52,8.8,5,1,750,350,480,1240,560,610,1765,998.03,297,52,880,500
