FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,pH,Sulphates,Alcohol,Quality,Radius,Scaled_FixedAcidity,Scaled_VolatileAcidity,Scaled_CitricAcid,Scaled_ResidualSugar,Scaled_Chlorides,Scaled_FreeSulfurDioxide,Scaled_TotalSulfurDioxide,Scaled_Density,Scaled_pH,Scaled_Sulphates,Scaled_Alcohol,Scaled_Quality
7.2,0.62,0.01,2.3,0.065,8,46,0.99332,3.32,0.51,11.8,6,1,720,620,10,230,650,80,460,993.32,332,51,1180,600
7.6,0.645,0.03,1.9,0.086,14,57,0.9969,3.37,0.46,10.3,5,1,760,645,30,190,860,140,570,996.9,337,46,1030,500
7.6,0.645,0.03,1.9,0.086,14,57,0.9969,3.37,0.46,10.3,5,1,760,645,30,190,860,140,570,996.9,337,46,1030,500
7.2,0.58,0.03,2.3,0.077,7,28,0.99568,3.35,0.52,10,5,1,720,580,30,230,770,70,280,995.68,335,52,1000,500
6.1,0.32,0.25,1.8,0.086,5,32,0.99464,3.36,0.44,10.1,5,1,610,320,250,180,860,50,320,994.64,336,44,1010,500
6.1,0.34,0.25,1.8,0.084,4,28,0.99464,3.36,0.44,10.1,5,1,610,340,250,180,840,40,280,994.64,336,44,1010,500
7.3,0.43,0.24,2.5,0.078,27,67,0.99648,3.6,0.59,11.1,6,1,730,430,240,250,780,270,670,996.48,360,59,1110,600
7.4,0.64,0.17,5.4,0.168,52,98,0.99736,3.28,0.5,9.5,5,1,740,640,170,540,1680,520,980,997.36,328,50,950,500
11.6,0.475,0.4,1.4,0.091,6,28,0.99704,3.07,0.65,10.03333333,6,1,1160,475,400,140,910,60,280,997.04,307,65,1003.333333,600
9.2,0.54,0.31,2.3,0.112,11,38,0.99699,3.24,0.56,10.9,5,1,920,540,310,230,1120,110,380,996.99,324,56,1090,500
8.3,0.85,0.14,2.5,0.093,13,54,0.99724,3.36,0.54,10.1,5,1,830,850,140,250,930,130,540,997.24,336,54,1010,500
11.6,0.475,0.4,1.4,0.091,6,28,0.99704,3.07,0.65,10.03333333,6,1,1160,475,400,140,910,60,280,997.04,307,65,1003.333333,600
8,0.83,0.27,2,0.08,11,63,0.99652,3.29,0.48,9.8,4,1,800,830,270,200,800,110,630,996.52,329,48,980,400
7.2,0.605,0.02,1.9,0.096,10,31,0.995,3.46,0.53,11.8,6,1,720,605,20,190,960,100,310,995,346,53,1180,600
7.8,0.5,0.09,2.2,0.115,10,42,0.9971,3.18,0.62,9.5,5,1,780,500,90,220,1150,100,420,997.1,318,62,950,500
7.3,0.74,0.08,1.7,0.094,10,45,0.99576,3.24,0.5,9.8,5,1,730,740,80,170,940,100,450,995.76,324,50,980,500
6.9,0.54,0.3,2.2,0.088,9,105,0.99725,3.25,1.18,10.5,6,1,690,540,300,220,880,90,1050,997.25,325,118,1050,600
8,0.77,0.32,2.1,0.079,16,74,0.99656,3.27,0.5,9.8,6,1,800,770,320,210,790,160,740,996.56,327,50,980,600
6.6,0.61,0,1.6,0.069,4,8,0.99396,3.33,0.37,10.4,4,1,660,610,0,160,690,40,80,993.96,333,37,1040,400
8.7,0.78,0.51,1.7,0.415,12,66,0.99623,3,1.17,9.2,5,1,870,780,510,170,4150,120,660,996.23,300,117,920,500
7.5,0.58,0.56,3.1,0.153,5,14,0.99476,3.21,1.03,11.6,6,1,750,580,560,310,1530,50,140,994.76,321,103,1160,600
8.7,0.78,0.51,1.7,0.415,12,66,0.99623,3,1.17,9.2,5,1,870,780,510,170,4150,120,660,996.23,300,117,920,500
7.7,0.75,0.27,3.8,0.11,34,89,0.99664,3.24,0.45,9.3,5,1,770,750,270,380,1100,340,890,996.64,324,45,930,500
6.8,0.815,0,1.2,0.267,16,29,0.99471,3.32,0.51,9.8,3,1,680,815,0,120,2670,160,290,994.71,332,51,980,300
7.2,0.56,0.26,2,0.083,13,100,0.99586,3.26,0.52,9.9,5,1,720,560,260,200,830,130,1000,995.86,326,52,990,500
8.2,0.885,0.2,1.4,0.086,7,31,0.9946,3.11,0.46,10,5,1,820,885,200,140,860,70,310,994.6,311,46,1000,500
5.2,0.49,0.26,2.3,0.09,23,74,0.9953,3.71,0.62,12.2,6,1,520,490,260,230,900,230,740,995.3,371,62,1220,600
7.2,0.45,0.15,2,0.078,10,28,0.99609,3.29,0.51,9.9,6,1,720,450,150,200,780,100,280,996.09,329,51,990,600
7.5,0.57,0.02,2.6,0.077,11,35,0.99557,3.36,0.62,10.8,6,1,750,570,20,260,770,110,350,995.57,336,62,1080,600
7.5,0.57,0.02,2.6,0.077,11,35,0.99557,3.36,0.62,10.8,6,1,750,570,20,260,770,110,350,995.57,336,62,1080,600
6.8,0.83,0.09,1.8,0.074,4,25,0.99534,3.38,0.45,9.6,5,1,680,830,90,180,740,40,250,995.34,338,45,960,500
8,0.6,0.22,2.1,0.08,25,105,0.99613,3.3,0.49,9.9,5,1,800,600,220,210,800,250,1050,996.13,330,49,990,500
8,0.6,0.22,2.1,0.08,25,105,0.99613,3.3,0.49,9.9,5,1,800,600,220,210,800,250,1050,996.13,330,49,990,500
7.1,0.755,0.15,1.8,0.107,20,84,0.99593,3.19,0.5,9.5,5,1,710,755,150,180,1070,200,840,995.93,319,50,950,500
8,0.81,0.25,3.4,0.076,34,85,0.99668,3.19,0.42,9.2,5,1,800,810,250,340,760,340,850,996.68,319,42,920,500
7.4,0.64,0.07,1.8,0.1,8,23,0.9961,3.3,0.58,9.6,5,1,740,640,70,180,1000,80,230,996.1,330,58,960,500
7.4,0.64,0.07,1.8,0.1,8,23,0.9961,3.3,0.58,9.6,5,1,740,640,70,180,1000,80,230,996.1,330,58,960,500
6.6,0.64,0.31,6.1,0.083,7,49,0.99718,3.35,0.68,10.3,5,1,660,640,310,610,830,70,490,997.18,335,68,1030,500
6.7,0.48,0.02,2.2,0.08,36,111,0.99524,3.1,0.53,9.7,5,1,670,480,20,220,800,360,1110,995.24,310,53,970,500
6,0.49,0,2.3,0.068,15,33,0.99292,3.58,0.59,12.5,6,1,600,490,0,230,680,150,330,992.92,358,59,1250,600
8,0.64,0.22,2.4,0.094,5,33,0.99612,3.37,0.58,11,5,1,800,640,220,240,940,50,330,996.12,337,58,1100,500
7.1,0.62,0.06,1.3,0.07,5,12,0.9942,3.17,0.48,9.8,5,1,710,620,60,130,700,50,120,994.2,317,48,980,500
8,0.52,0.25,2,0.078,19,59,0.99612,3.3,0.48,10.2,5,1,800,520,250,200,780,190,590,996.12,330,48,1020,500
6.4,0.57,0.14,3.9,0.07,27,73,0.99669,3.32,0.48,9.2,5,1,640,570,140,390,700,270,730,996.69,332,48,920,500
8.6,0.685,0.1,1.6,0.092,3,12,0.99745,3.31,0.65,9.55,6,1,860,685,100,160,920,30,120,997.45,331,65,955,600
8.7,0.675,0.1,1.6,0.09,4,11,0.99745,3.31,0.65,9.55,5,1,870,675,100,160,900,40,110,997.45,331,65,955,500
7.3,0.59,0.26,2,0.08,17,104,0.99584,3.28,0.52,9.9,5,1,730,590,260,200,800,170,1040,995.84,328,52,990,500
7,0.6,0.12,2.2,0.083,13,28,0.9966,3.52,0.62,10.2,7,1,700,600,120,220,830,130,280,996.6,352,62,1020,700
7.2,0.67,0,2.2,0.068,10,24,0.9956,3.42,0.72,11.1,6,1,720,670,0,220,680,100,240,995.6,342,72,1110,600
7.9,0.69,0.21,2.1,0.08,33,141,0.9962,3.25,0.51,9.9,5,1,790,690,210,210,800,330,1410,996.2,325,51,990,500
7.9,0.69,0.21,2.1,0.08,33,141,0.9962,3.25,0.51,9.9,5,1,790,690,210,210,800,330,1410,996.2,325,51,990,500
7.6,0.3,0.42,2,0.052,6,24,0.9963,3.44,0.82,11.9,6,1,760,300,420,200,520,60,240,996.3,344,82,1190,600
7.2,0.33,0.33,1.7,0.061,3,13,0.996,3.23,1.1,10,8,1,720,330,330,170,610,30,130,996,323,110,1000,800
8,0.5,0.39,2.6,0.082,12,46,0.9985,3.43,0.62,10.7,6,1,800,500,390,260,820,120,460,998.5,343,62,1070,600
7.7,0.28,0.3,2,0.062,18,34,0.9952,3.28,0.9,11.3,7,1,770,280,300,200,620,180,340,995.2,328,90,1130,700
8.2,0.24,0.34,5.1,0.062,8,22,0.9974,3.22,0.94,10.9,6,1,820,240,340,510,620,80,220,997.4,322,94,1090,600
6,0.51,0,2.1,0.064,40,54,0.995,3.54,0.93,10.7,6,1,600,510,0,210,640,400,540,995,354,93,1070,600
8.1,0.29,0.36,2.2,0.048,35,53,0.995,3.27,1.01,12.4,7,1,810,290,360,220,480,350,530,995,327,101,1240,700
6,0.51,0,2.1,0.064,40,54,0.995,3.54,0.93,10.7,6,1,600,510,0,210,640,400,540,995,354,93,1070,600
6.6,0.96,0,1.8,0.082,5,16,0.9936,3.5,0.44,11.9,6,1,660,960,0,180,820,50,160,993.6,350,44,1190,600
6.4,0.47,0.4,2.4,0.071,8,19,0.9963,3.56,0.73,10.6,6,1,640,470,400,240,710,80,190,996.3,356,73,1060,600
8.2,0.24,0.34,5.1,0.062,8,22,0.9974,3.22,0.94,10.9,6,1,820,240,340,510,620,80,220,997.4,322,94,1090,600
9.9,0.57,0.25,2,0.104,12,89,0.9963,3.04,0.9,10.1,5,1,990,570,250,200,1040,120,890,996.3,304,90,1010,500
10,0.32,0.59,2.2,0.077,3,15,0.9994,3.2,0.78,9.6,5,1,1000,320,590,220,770,30,150,999.4,320,78,960,500
6.2,0.58,0,1.6,0.065,8,18,0.9966,3.56,0.84,9.4,5,1,620,580,0,160,650,80,180,996.6,356,84,940,500
10,0.32,0.59,2.2,0.077,3,15,0.9994,3.2,0.78,9.6,5,1,1000,320,590,220,770,30,150,999.4,320,78,960,500
7.3,0.34,0.33,2.5,0.064,21,37,0.9952,3.35,0.77,12.1,7,1,730,340,330,250,640,210,370,995.2,335,77,1210,700
7.8,0.53,0.01,1.6,0.077,3,19,0.995,3.16,0.46,9.8,5,1,780,530,10,160,770,30,190,995,316,46,980,500
7.7,0.64,0.21,2.2,0.077,32,133,0.9956,3.27,0.45,9.9,5,1,770,640,210,220,770,320,1330,995.6,327,45,990,500
7.8,0.53,0.01,1.6,0.077,3,19,0.995,3.16,0.46,9.8,5,1,780,530,10,160,770,30,190,995,316,46,980,500
7.5,0.4,0.18,1.6,0.079,24,58,0.9965,3.34,0.58,9.4,5,1,750,400,180,160,790,240,580,996.5,334,58,940,500
7,0.54,0,2.1,0.079,39,55,0.9956,3.39,0.84,11.4,6,1,700,540,0,210,790,390,550,995.6,339,84,1140,600
6.4,0.53,0.09,3.9,0.123,14,31,0.9968,3.5,0.67,11,4,1,640,530,90,390,1230,140,310,996.8,350,67,1100,400
8.3,0.26,0.37,1.4,0.076,8,23,0.9974,3.26,0.7,9.6,6,1,830,260,370,140,760,80,230,997.4,326,70,960,600
8.3,0.26,0.37,1.4,0.076,8,23,0.9974,3.26,0.7,9.6,6,1,830,260,370,140,760,80,230,997.4,326,70,960,600
7.7,0.23,0.37,1.8,0.046,23,60,0.9971,3.41,0.71,12.1,6,1,770,230,370,180,460,230,600,997.1,341,71,1210,600
7.6,0.41,0.33,2.5,0.078,6,23,0.9957,3.3,0.58,11.2,5,1,760,410,330,250,780,60,230,995.7,330,58,1120,500
7.8,0.64,0,1.9,0.072,27,55,0.9962,3.31,0.63,11,5,1,780,640,0,190,720,270,550,996.2,331,63,1100,500
7.9,0.18,0.4,2.2,0.049,38,67,0.996,3.33,0.93,11.3,5,1,790,180,400,220,490,380,670,996,333,93,1130,500
7.4,0.41,0.24,1.8,0.066,18,47,0.9956,3.37,0.62,10.4,5,1,740,410,240,180,660,180,470,995.6,337,62,1040,500
7.6,0.43,0.31,2.1,0.069,13,74,0.9958,3.26,0.54,9.9,6,1,760,430,310,210,690,130,740,995.8,326,54,990,600
5.9,0.44,0,1.6,0.042,3,11,0.9944,3.48,0.85,11.7,6,1,590,440,0,160,420,30,110,994.4,348,85,1170,600
6.1,0.4,0.16,1.8,0.069,11,25,0.9955,3.42,0.74,10.1,7,1,610,400,160,180,690,110,250,995.5,342,74,1010,700
10.2,0.54,0.37,15.4,0.214,55,95,1.00369,3.18,0.77,9,6,1,1020,540,370,1540,2140,550,950,1003.69,318,77,900,600
10.2,0.54,0.37,15.4,0.214,55,95,1.00369,3.18,0.77,9,6,1,1020,540,370,1540,2140,550,950,1003.69,318,77,900,600
10,0.38,0.38,1.6,0.169,27,90,0.99914,3.15,0.65,8.5,5,1,1000,380,380,160,1690,270,900,999.14,315,65,850,500
6.8,0.915,0.29,4.8,0.07,15,39,0.99577,3.53,0.54,11.1,5,1,680,915,290,480,700,150,390,995.77,353,54,1110,500
7,0.59,0,1.7,0.052,3,8,0.996,3.41,0.47,10.3,5,1,700,590,0,170,520,30,80,996,341,47,1030,500
7.3,0.67,0.02,2.2,0.072,31,92,0.99566,3.32,0.68,11.06666667,6,1,730,670,20,220,720,310,920,995.66,332,68,1106.666667,600
7.2,0.37,0.32,2,0.062,15,28,0.9947,3.23,0.73,11.3,7,1,720,370,320,200,620,150,280,994.7,323,73,1130,700
7.4,0.785,0.19,5.2,0.094,19,98,0.99713,3.16,0.52,9.566666667,6,1,740,785,190,520,940,190,980,997.13,316,52,956.6666667,600
6.9,0.63,0.02,1.9,0.078,18,30,0.99712,3.4,0.75,9.8,5,1,690,630,20,190,780,180,300,997.12,340,75,980,500
6.9,0.58,0.2,1.75,0.058,8,22,0.99322,3.38,0.49,11.7,5,1,690,580,200,175,580,80,220,993.22,338,49,1170,500
7.3,0.67,0.02,2.2,0.072,31,92,0.99566,3.32,0.68,11.1,6,1,730,670,20,220,720,310,920,995.66,332,68,1110,600
7.4,0.785,0.19,5.2,0.094,19,98,0.99713,3.16,0.52,9.6,6,1,740,785,190,520,940,190,980,997.13,316,52,960,600
6.9,0.63,0.02,1.9,0.078,18,30,0.99712,3.4,0.75,9.8,5,1,690,630,20,190,780,180,300,997.12,340,75,980,500
6.8,0.67,0,1.9,0.08,22,39,0.99701,3.4,0.74,9.7,5,1,680,670,0,190,800,220,390,997.01,340,74,970,500
6.9,0.58,0.01,1.9,0.08,40,54,0.99683,3.4,0.73,9.7,5,1,690,580,10,190,800,400,540,996.83,340,73,970,500
7.2,0.38,0.31,2,0.056,15,29,0.99472,3.23,0.76,11.3,8,1,720,380,310,200,560,150,290,994.72,323,76,1130,800
7.2,0.37,0.32,2,0.062,15,28,0.9947,3.23,0.73,11.3,7,1,720,370,320,200,620,150,280,994.7,323,73,1130,700
7.8,0.32,0.44,2.7,0.104,8,17,0.99732,3.33,0.78,11,7,1,780,320,440,270,1040,80,170,997.32,333,78,1100,700
6.6,0.58,0.02,2,0.062,37,53,0.99374,3.35,0.76,11.6,7,1,660,580,20,200,620,370,530,993.74,335,76,1160,700
7.6,0.49,0.33,1.9,0.074,27,85,0.99706,3.41,0.58,9,5,1,760,490,330,190,740,270,850,997.06,341,58,900,500
11.7,0.45,0.63,2.2,0.073,7,23,0.99974,3.21,0.69,10.9,6,1,1170,450,630,220,730,70,230,999.74,321,69,1090,600
6.5,0.9,0,1.6,0.052,9,17,0.99467,3.5,0.63,10.9,6,1,650,900,0,160,520,90,170,994.67,350,63,1090,600
6,0.54,0.06,1.8,0.05,38,89,0.99236,3.3,0.5,10.55,6,1,600,540,60,180,500,380,890,992.36,330,50,1055,600
7.6,0.49,0.33,1.9,0.074,27,85,0.99706,3.41,0.58,9,5,1,760,490,330,190,740,270,850,997.06,341,58,900,500
8.4,0.29,0.4,1.7,0.067,8,20,0.99603,3.39,0.6,10.5,5,1,840,290,400,170,670,80,200,996.03,339,60,1050,500
7.9,0.2,0.35,1.7,0.054,7,15,0.99458,3.32,0.8,11.9,7,1,790,200,350,170,540,70,150,994.58,332,80,1190,700
6.4,0.42,0.09,2.3,0.054,34,64,0.99724,3.41,0.68,10.4,6,1,640,420,90,230,540,340,640,997.24,341,68,1040,600
6.2,0.785,0,2.1,0.06,6,13,0.99664,3.59,0.61,10,4,1,620,785,0,210,600,60,130,996.64,359,61,1000,400
6.8,0.64,0.03,2.3,0.075,14,31,0.99545,3.36,0.58,10.4,6,1,680,640,30,230,750,140,310,995.45,336,58,1040,600
6.9,0.63,0.01,2.4,0.076,14,39,0.99522,3.34,0.53,10.8,6,1,690,630,10,240,760,140,390,995.22,334,53,1080,600
6.8,0.59,0.1,1.7,0.063,34,53,0.9958,3.41,0.67,9.7,5,1,680,590,100,170,630,340,530,995.8,341,67,970,500
6.8,0.59,0.1,1.7,0.063,34,53,0.9958,3.41,0.67,9.7,5,1,680,590,100,170,630,340,530,995.8,341,67,970,500
7.3,0.48,0.32,2.1,0.062,31,54,0.99728,3.3,0.65,10,7,1,730,480,320,210,620,310,540,997.28,330,65,1000,700
6.7,1.04,0.08,2.3,0.067,19,32,0.99648,3.52,0.57,11,4,1,670,1040,80,230,670,190,320,996.48,352,57,1100,400
7.3,0.48,0.32,2.1,0.062,31,54,0.99728,3.3,0.65,10,7,1,730,480,320,210,620,310,540,997.28,330,65,1000,700
7.3,0.98,0.05,2.1,0.061,20,49,0.99705,3.31,0.55,9.7,3,1,730,980,50,210,610,200,490,997.05,331,55,970,300
10,0.69,0.11,1.4,0.084,8,24,0.99578,2.88,0.47,9.7,5,1,1000,690,110,140,840,80,240,995.78,288,47,970,500
6.7,0.7,0.08,3.75,0.067,8,16,0.99334,3.43,0.52,12.6,5,1,670,700,80,375,670,80,160,993.34,343,52,1260,500
7.6,0.35,0.6,2.6,0.073,23,44,0.99656,3.38,0.79,11.1,6,1,760,350,600,260,730,230,440,996.56,338,79,1110,600
6.1,0.6,0.08,1.8,0.071,14,45,0.99336,3.38,0.54,11,5,1,610,600,80,180,710,140,450,993.36,338,54,1100,500
9.9,0.5,0.5,13.8,0.205,48,82,1.00242,3.16,0.75,8.8,5,1,990,500,500,1380,2050,480,820,1002.42,316,75,880,500
5.3,0.47,0.11,2.2,0.048,16,89,0.99182,3.54,0.88,13.56666667,7,1,530,470,110,220,480,160,890,991.82,354,88,1356.666667,700
9.9,0.5,0.5,13.8,0.205,48,82,1.00242,3.16,0.75,8.8,5,1,990,500,500,1380,2050,480,820,1002.42,316,75,880,500
5.3,0.47,0.11,2.2,0.048,16,89,0.99182,3.54,0.88,13.6,7,1,530,470,110,220,480,160,890,991.82,354,88,1360,700
7.1,0.875,0.05,5.7,0.082,3,14,0.99808,3.4,0.52,10.2,3,1,710,875,50,570,820,30,140,998.08,340,52,1020,300
8.2,0.28,0.6,3,0.104,10,22,0.99828,3.39,0.68,10.6,5,1,820,280,600,300,1040,100,220,998.28,339,68,1060,500
5.6,0.62,0.03,1.5,0.08,6,13,0.99498,3.66,0.62,10.1,4,1,560,620,30,150,800,60,130,994.98,366,62,1010,400
8.2,0.28,0.6,3,0.104,10,22,0.99828,3.39,0.68,10.6,5,1,820,280,600,300,1040,100,220,998.28,339,68,1060,500
7.2,0.58,0.54,2.1,0.114,3,9,0.99719,3.33,0.57,10.3,4,1,720,580,540,210,1140,30,90,997.19,333,57,1030,400
8.1,0.33,0.44,1.5,0.042,6,12,0.99542,3.35,0.61,10.7,5,1,810,330,440,150,420,60,120,995.42,335,61,1070,500
6.8,0.91,0.06,2,0.06,4,11,0.99592,3.53,0.64,10.9,4,1,680,910,60,200,600,40,110,995.92,353,64,1090,400
7,0.655,0.16,2.1,0.074,8,25,0.99606,3.37,0.55,9.7,5,1,700,655,160,210,740,80,250,996.06,337,55,970,500
6.8,0.68,0.21,2.1,0.07,9,23,0.99546,3.38,0.6,10.3,5,1,680,680,210,210,700,90,230,995.46,338,60,1030,500
6,0.64,0.05,1.9,0.066,9,17,0.99496,3.52,0.78,10.6,5,1,600,640,50,190,660,90,170,994.96,352,78,1060,500
5.6,0.54,0.04,1.7,0.049,5,13,0.9942,3.72,0.58,11.4,5,1,560,540,40,170,490,50,130,994.2,372,58,1140,500
6.2,0.57,0.1,2.1,0.048,4,11,0.99448,3.44,0.76,10.8,6,1,620,570,100,210,480,40,110,994.48,344,76,1080,600
7.1,0.22,0.49,1.8,0.039,8,18,0.99344,3.39,0.56,12.4,6,1,710,220,490,180,390,80,180,993.44,339,56,1240,600
5.6,0.54,0.04,1.7,0.049,5,13,0.9942,3.72,0.58,11.4,5,1,560,540,40,170,490,50,130,994.2,372,58,1140,500
6.2,0.65,0.06,1.6,0.05,6,18,0.99348,3.57,0.54,11.95,5,1,620,650,60,160,500,60,180,993.48,357,54,1195,500
7.7,0.54,0.26,1.9,0.089,23,147,0.99636,3.26,0.59,9.7,5,1,770,540,260,190,890,230,1470,996.36,326,59,970,500
6.4,0.31,0.09,1.4,0.066,15,28,0.99459,3.42,0.7,10,7,1,640,310,90,140,660,150,280,994.59,342,70,1000,700
7,0.43,0.02,1.9,0.08,15,28,0.99492,3.35,0.81,10.6,6,1,700,430,20,190,800,150,280,994.92,335,81,1060,600
7.7,0.54,0.26,1.9,0.089,23,147,0.99636,3.26,0.59,9.7,5,1,770,540,260,190,890,230,1470,996.36,326,59,970,500
6.9,0.74,0.03,2.3,0.054,7,16,0.99508,3.45,0.63,11.5,6,1,690,740,30,230,540,70,160,995.08,345,63,1150,600
6.6,0.895,0.04,2.3,0.068,7,13,0.99582,3.53,0.58,10.8,6,1,660,895,40,230,680,70,130,995.82,353,58,1080,600
6.9,0.74,0.03,2.3,0.054,7,16,0.99508,3.45,0.63,11.5,6,1,690,740,30,230,540,70,160,995.08,345,63,1150,600
7.5,0.725,0.04,1.5,0.076,8,15,0.99508,3.26,0.53,9.6,5,1,750,725,40,150,760,80,150,995.08,326,53,960,500
7.8,0.82,0.29,4.3,0.083,21,64,0.99642,3.16,0.53,9.4,5,1,780,820,290,430,830,210,640,996.42,316,53,940,500
7.3,0.585,0.18,2.4,0.078,15,60,0.99638,3.31,0.54,9.8,5,1,730,585,180,240,780,150,600,996.38,331,54,980,500
6.2,0.44,0.39,2.5,0.077,6,14,0.99555,3.51,0.69,11,6,1,620,440,390,250,770,60,140,995.55,351,69,1100,600
7.5,0.38,0.57,2.3,0.106,5,12,0.99605,3.36,0.55,11.4,6,1,750,380,570,230,1060,50,120,996.05,336,55,1140,600
6.7,0.76,0.02,1.8,0.078,6,12,0.996,3.55,0.63,9.95,3,1,670,760,20,180,780,60,120,996,355,63,995,300
6.8,0.81,0.05,2,0.07,6,14,0.99562,3.51,0.66,10.8,6,1,680,810,50,200,700,60,140,995.62,351,66,1080,600
7.5,0.38,0.57,2.3,0.106,5,12,0.99605,3.36,0.55,11.4,6,1,750,380,570,230,1060,50,120,996.05,336,55,1140,600
7.1,0.27,0.6,2.1,0.074,17,25,0.99814,3.38,0.72,10.6,6,1,710,270,600,210,740,170,250,998.14,338,72,1060,600
7.9,0.18,0.4,1.8,0.062,7,20,0.9941,3.28,0.7,11.1,5,1,790,180,400,180,620,70,200,994.1,328,70,1110,500
6.4,0.36,0.21,2.2,0.047,26,48,0.99661,3.47,0.77,9.7,6,1,640,360,210,220,470,260,480,996.61,347,77,970,600
7.1,0.69,0.04,2.1,0.068,19,27,0.99712,3.44,0.67,9.8,5,1,710,690,40,210,680,190,270,997.12,344,67,980,500
6.4,0.79,0.04,2.2,0.061,11,17,0.99588,3.53,0.65,10.4,6,1,640,790,40,220,610,110,170,995.88,353,65,1040,600
6.4,0.56,0.15,1.8,0.078,17,65,0.99294,3.33,0.6,10.5,6,1,640,560,150,180,780,170,650,992.94,333,60,1050,600
6.9,0.84,0.21,4.1,0.074,16,65,0.99842,3.53,0.72,9.233333333,6,1,690,840,210,410,740,160,650,998.42,353,72,923.3333333,600
6.9,0.84,0.21,4.1,0.074,16,65,0.99842,3.53,0.72,9.25,6,1,690,840,210,410,740,160,650,998.42,353,72,925,600
6.1,0.32,0.25,2.3,0.071,23,58,0.99633,3.42,0.97,10.6,5,1,610,320,250,230,710,230,580,996.33,342,97,1060,500
6.5,0.53,0.06,2,0.063,29,44,0.99489,3.38,0.83,10.3,6,1,650,530,60,200,630,290,440,994.89,338,83,1030,600
7.4,0.47,0.46,2.2,0.114,7,20,0.99647,3.32,0.63,10.5,5,1,740,470,460,220,1140,70,200,996.47,332,63,1050,500
6.6,0.7,0.08,2.6,0.106,14,27,0.99665,3.44,0.58,10.2,5,1,660,700,80,260,1060,140,270,996.65,344,58,1020,500
6.5,0.53,0.06,2,0.063,29,44,0.99489,3.38,0.83,10.3,6,1,650,530,60,200,630,290,440,994.89,338,83,1030,600
6.9,0.48,0.2,1.9,0.082,9,23,0.99585,3.39,0.43,9.05,4,1,690,480,200,190,820,90,230,995.85,339,43,905,400
6.1,0.32,0.25,2.3,0.071,23,58,0.99633,3.42,0.97,10.6,5,1,610,320,250,230,710,230,580,996.33,342,97,1060,500
6.8,0.48,0.25,2,0.076,29,61,0.9953,3.34,0.6,10.4,5,1,680,480,250,200,760,290,610,995.3,334,60,1040,500
6,0.42,0.19,2,0.075,22,47,0.99522,3.39,0.78,10,6,1,600,420,190,200,750,220,470,995.22,339,78,1000,600
6.7,0.48,0.08,2.1,0.064,18,34,0.99552,3.33,0.64,9.7,5,1,670,480,80,210,640,180,340,995.52,333,64,970,500
6.8,0.47,0.08,2.2,0.064,18,38,0.99553,3.3,0.65,9.6,6,1,680,470,80,220,640,180,380,995.53,330,65,960,600
7.1,0.53,0.07,1.7,0.071,15,24,0.9951,3.29,0.66,10.8,6,1,710,530,70,170,710,150,240,995.1,329,66,1080,600
7.9,0.29,0.49,2.2,0.096,21,59,0.99714,3.31,0.67,10.1,6,1,790,290,490,220,960,210,590,997.14,331,67,1010,600
7.1,0.69,0.08,2.1,0.063,42,52,0.99608,3.42,0.6,10.2,6,1,710,690,80,210,630,420,520,996.08,342,60,1020,600
6.6,0.44,0.09,2.2,0.063,9,18,0.99444,3.42,0.69,11.3,6,1,660,440,90,220,630,90,180,994.44,342,69,1130,600
6.1,0.705,0.1,2.8,0.081,13,28,0.99631,3.6,0.66,10.2,5,1,610,705,100,280,810,130,280,996.31,360,66,1020,500
7.2,0.53,0.13,2,0.058,18,22,0.99573,3.21,0.68,9.9,6,1,720,530,130,200,580,180,220,995.73,321,68,990,600
8,0.39,0.3,1.9,0.074,32,84,0.99717,3.39,0.61,9,5,1,800,390,300,190,740,320,840,997.17,339,61,900,500
6.6,0.56,0.14,2.4,0.064,13,29,0.99397,3.42,0.62,11.7,7,1,660,560,140,240,640,130,290,993.97,342,62,1170,700
7,0.55,0.13,2.2,0.075,15,35,0.9959,3.36,0.59,9.7,6,1,700,550,130,220,750,150,350,995.9,336,59,970,600
6.1,0.53,0.08,1.9,0.077,24,45,0.99528,3.6,0.68,10.3,6,1,610,530,80,190,770,240,450,995.28,360,68,1030,600
5.4,0.58,0.08,1.9,0.059,20,31,0.99484,3.5,0.64,10.2,6,1,540,580,80,190,590,200,310,994.84,350,64,1020,600
6.2,0.64,0.09,2.5,0.081,15,26,0.99538,3.57,0.63,12,5,1,620,640,90,250,810,150,260,995.38,357,63,1200,500
7.2,0.39,0.32,1.8,0.065,34,60,0.99714,3.46,0.78,9.9,5,1,720,390,320,180,650,340,600,997.14,346,78,990,500
6.2,0.52,0.08,4.4,0.071,11,32,0.99646,3.56,0.63,11.6,6,1,620,520,80,440,710,110,320,996.46,356,63,1160,600
7.4,0.25,0.29,2.2,0.054,19,49,0.99666,3.4,0.76,10.9,7,1,740,250,290,220,540,190,490,996.66,340,76,1090,700
6.7,0.855,0.02,1.9,0.064,29,38,0.99472,3.3,0.56,10.75,6,1,670,855,20,190,640,290,380,994.72,330,56,1075,600
11.1,0.44,0.42,2.2,0.064,14,19,0.99758,3.25,0.57,10.4,6,1,1110,440,420,220,640,140,190,997.58,325,57,1040,600
